item_uuid,Item Label,Arches Project UUID,geo_point,set_uuid,place_uuid,add_collection_types_uuid,add_statement
334840df-f185-423d-8a86-57df1192655b,AIA 1060,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
3df71b34-503b-4452-a81f-370f1ca74c37,AIA 1061,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
4d264028-1253-4f5f-b133-75176ed02930,AIA 1062,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
170b1780-18c3-4378-ac38-73beb98e975b,AIA 1063,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
a6026cb7-9368-4d66-a5e7-bf6a6d364079,AIA 1064,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
55ba02f1-c457-4ac0-9c29-ff07bcd803ae,AIA 1065,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
2487dca9-43aa-431f-947e-4c462743390c,AIA 1066,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
2ba25c48-7b86-4034-9d5a-67c2a8f0c5f7,AIA 1067,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
ec83eccb-f393-49dc-b55c-79b6b778fa1d,AIA 1068,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
4f946012-128d-4b5b-8bf1-4d7622429eaf,AIA 1069,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
a6893328-e899-4ddf-9550-a9f73d11b99f,AIA 1070,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
398af6dc-d4d8-49ff-99a0-3b8acdbdb67b,AIA 1071,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
7e3b05dc-829a-4b51-92c7-f8c028d2196f,AIA 1072,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
2713a95d-9e97-45b3-a3e8-2f98b7c7acb6,AIA 1073,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
f557c6f6-bad3-4436-aec1-2a05f4c3f0bd,AIA 1074,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
14a2560a-7ca7-41b1-b72c-70f160e409b1,AIA 1075,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
cc346a45-e9c2-42e9-a3d4-3e074803dc74,AIA 1076,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
5add35f1-735a-418a-a736-6ed792c11515,AIA 1077,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
d6b69db9-5c93-461b-a204-3b7174c1c47b,AIA 1078,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
d3955b6b-6cc8-4bcb-b567-d3c05e3c642d,AIA 1079,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
7bb9c8f9-80f0-4ad6-bfcf-eed90f40a582,AIA 1080,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
1116af37-13fd-40ac-9ab5-8b8d98a99a05,AIA 1081,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
edddc161-0316-4bc3-8d85-c804c9f1a818,AIA 1082,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
47949f6c-7b7f-4140-ab14-50a21f834cbd,AIA 1083,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
2b35f589-213d-4360-b700-5fea3f1b3c65,AIA 1084,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
6f92e346-7064-405e-ad31-6103b05a054a,AIA 1085,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
a4f3e3f5-a09a-4066-85f8-20af6a88b938,AIA 1086,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
f2e3de22-0995-4841-a9a4-728d292f7ba0,AIA 1087,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
55b2af0b-3fb4-48e7-bd1f-19d260a7059c,AIA 1088,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
06aeb2e0-1116-45f8-b794-3ef3da363768,AIA 1089,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
b788077b-b930-48e6-871e-2a3f879de568,AIA 1090,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
82e105e3-25e1-456f-b5f3-bc5ac9a28830,AIA 1091,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
cab983b3-080d-4e5a-b3e6-8b2d59db7536,AIA 1092,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
42ce63a5-1478-4578-be28-32edd50a96e2,AIA 1093,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
e5dba0c2-ef05-4f3b-bbd0-9cb0abae6b8d,AIA 1094,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
58d9ff29-b55f-484f-ac8a-4166c52d2a01,AIA 1095,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
797401ba-a18b-46ec-8ae4-3d41ff00687d,AIA 1096,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
ee824b12-ade2-47ca-ba23-a3bb2c2278d0,AIA 1097,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
5bb50769-fc20-48d7-8c1a-0636a08522f9,AIA 1098,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
9b5f5f55-0678-4c34-89fe-18da5df2c661,AIA 1099,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
f15266b8-991d-46a6-a58a-a25b4dd7b163,AIA 1100,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
5bd9040e-bbbb-46a5-bbf0-43d8f091be51,AIA 1101,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
88f0e427-5113-43a5-843a-b8222e380fcf,AIA 1102,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
3b99b624-8144-4949-8277-6bcab7c23e78,AIA 1103,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
7a49801a-1d62-4eb7-a179-c0266f79940d,AIA 1104,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
cb017da2-65ba-4622-82df-7eb0c3ddf40c,AIA 1105,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
e9758453-9c75-49cd-8920-cf0b1fb559a9,AIA 1106,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
377041d6-f84a-4220-8056-75539a4c41cf,AIA 1107,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
49784eb8-1a09-4449-888f-a70d14447a31,AIA 1108,2bc523c8-6d65-47c1-ad1e-1a8efd974c42,"{""type"": ""Point"", ""coordinates"": [26.2384586227, 39.9574327844]}",c0debb27-0791-4a83-bd33-77c5d66bffc2,ac2067dd-a25d-4eda-9406-33089b1ee111,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). 
